Rule_name,Customer_type,Customer_ID,Hit_Date
R03,Corporate,62,2017/3/27
R04,Individual,1,2017/3/27
R04,Individual,4,2017/3/27
R04,Individual,32,2017/3/27
R04,Individual,39,2017/3/27
R04,Individual,42,2017/3/27
R04,Individual,43,2017/3/27
R04,Individual,47,2017/3/27
R05,Corporate,51,2017/3/27
R06,Individual,2,2017/3/27
R06,Individual,5,2017/3/27
R06,Individual,6,2017/3/27
R06,Individual,26,2017/3/27
R06,Individual,27,2017/3/27
R06,Individual,28,2017/3/27
R06,Individual,30,2017/3/27
R06,Individual,36,2017/3/27
R06,Individual,39,2017/3/27
R06,Individual,41,2017/3/27
R06,Individual,42,2017/3/27
R06,Individual,43,2017/3/27
R06,Individual,48,2017/3/27
R07,Individual,47,2017/3/27
R08,Individual,1,2017/3/27
R10,Corporate,51,2017/3/27
R10,Corporate,54,2017/3/27
R10,Corporate,62,2017/3/27
R11,Corporate,51,2017/3/27
R11,Corporate,54,2017/3/27
R11,Corporate,100,2017/3/27
R13,Corporate,51,2017/3/27
R13,Corporate,54,2017/3/27
R13,Corporate,62,2017/3/27
R13,Corporate,65,2017/3/27
R13,Corporate,66,2017/3/27
R13,Corporate,80,2017/3/27
R13,Corporate,86,2017/3/27
R13,Corporate,88,2017/3/27
R13,Corporate,89,2017/3/27
R13,Corporate,95,2017/3/27
R13,Corporate,99,2017/3/27
R13,Corporate,100,2017/3/27
R15,Corporate,51,2017/3/27
R15,Corporate,62,2017/3/27
R16,Corporate,86,2017/3/27
R01,Corporate,69,2017/3/28
R02,Individual,1,2017/3/28
R02,Individual,15,2017/3/28
R03,Corporate,80,2017/3/28
R04,Individual,25,2017/3/28
R04,Individual,40,2017/3/28
R05,Corporate,92,2017/3/28
R05,Corporate,95,2017/3/28
R06,Corporate,80,2017/3/28
R06,Individual,2,2017/3/28
R06,Individual,5,2017/3/28
R06,Individual,6,2017/3/28
R06,Individual,20,2017/3/28
R06,Individual,26,2017/3/28
R06,Individual,27,2017/3/28
R06,Individual,28,2017/3/28
R06,Individual,30,2017/3/28
R06,Individual,36,2017/3/28
R06,Individual,39,2017/3/28
R06,Individual,41,2017/3/28
R06,Individual,42,2017/3/28
R06,Individual,43,2017/3/28
R06,Individual,48,2017/3/28
R08,Individual,1,2017/3/28
R08,Individual,4,2017/3/28
R10,Corporate,80,2017/3/28
R11,Corporate,66,2017/3/28
R11,Corporate,80,2017/3/28
R11,Corporate,100,2017/3/28
R11,Individual,1,2017/3/28
R13,Corporate,54,2017/3/28
R13,Corporate,65,2017/3/28
R13,Corporate,66,2017/3/28
R13,Corporate,69,2017/3/28
R13,Corporate,80,2017/3/28
R13,Corporate,86,2017/3/28
R13,Corporate,88,2017/3/28
R13,Corporate,92,2017/3/28
R13,Corporate,95,2017/3/28
R13,Corporate,100,2017/3/28
R15,Corporate,92,2017/3/28
R16,Corporate,86,2017/3/28
R16,Corporate,92,2017/3/28
R02,Individual,11,2017/3/29
R02,Individual,15,2017/3/29
R02,Individual,36,2017/3/29
R06,Individual,2,2017/3/29
R06,Individual,5,2017/3/29
R06,Individual,6,2017/3/29
R06,Individual,20,2017/3/29
R06,Individual,26,2017/3/29
R06,Individual,28,2017/3/29
R06,Individual,30,2017/3/29
R06,Individual,32,2017/3/29
R06,Individual,39,2017/3/29
R06,Individual,41,2017/3/29
R06,Individual,42,2017/3/29
R06,Individual,43,2017/3/29
R11,Corporate,66,2017/3/29
R13,Corporate,54,2017/3/29
R13,Corporate,60,2017/3/29
R13,Corporate,65,2017/3/29
R13,Corporate,66,2017/3/29
R13,Corporate,75,2017/3/29
R13,Corporate,82,2017/3/29
R13,Corporate,88,2017/3/29
R13,Corporate,92,2017/3/29
R13,Corporate,95,2017/3/29
R13,Corporate,99,2017/3/29
R15,Corporate,60,2017/3/29
R15,Corporate,82,2017/3/29
R16,Corporate,60,2017/3/29
R16,Corporate,86,2017/3/29
R01,Corporate,88,2017/3/30
R02,Corporate,80,2017/3/30
R02,Corporate,88,2017/3/30
R03,Corporate,51,2017/3/30
R03,Corporate,60,2017/3/30
R03,Corporate,75,2017/3/30
R03,Corporate,80,2017/3/30
R03,Corporate,88,2017/3/30
R05,Corporate,80,2017/3/30
R05,Corporate,92,2017/3/30
R06,Corporate,80,2017/3/30
R06,Corporate,88,2017/3/30
R06,Individual,2,2017/3/30
R06,Individual,5,2017/3/30
R06,Individual,6,2017/3/30
R06,Individual,12,2017/3/30
R06,Individual,20,2017/3/30
R06,Individual,26,2017/3/30
R06,Individual,30,2017/3/30
R06,Individual,32,2017/3/30
R06,Individual,39,2017/3/30
R06,Individual,41,2017/3/30
R06,Individual,42,2017/3/30
R06,Individual,43,2017/3/30
R08,Individual,4,2017/3/30
R10,Corporate,51,2017/3/30
R10,Corporate,60,2017/3/30
R10,Corporate,75,2017/3/30
R10,Corporate,80,2017/3/30
R10,Corporate,88,2017/3/30
R11,Corporate,51,2017/3/30
R11,Corporate,66,2017/3/30
R11,Corporate,80,2017/3/30
R13,Corporate,51,2017/3/30
R13,Corporate,52,2017/3/30
R13,Corporate,54,2017/3/30
R13,Corporate,56,2017/3/30
R13,Corporate,60,2017/3/30
R13,Corporate,65,2017/3/30
R13,Corporate,66,2017/3/30
R13,Corporate,75,2017/3/30
R13,Corporate,80,2017/3/30
R13,Corporate,86,2017/3/30
R13,Corporate,88,2017/3/30
R13,Corporate,91,2017/3/30
R13,Corporate,92,2017/3/30
R13,Corporate,93,2017/3/30
R13,Corporate,95,2017/3/30
R15,Corporate,51,2017/3/30
R15,Corporate,60,2017/3/30
R16,Corporate,53,2017/3/30
R16,Corporate,60,2017/3/30
R16,Corporate,67,2017/3/30
R02,Individual,12,2017/3/31
R02,Individual,36,2017/3/31
R02,Individual,41,2017/3/31
R03,Corporate,51,2017/3/31
R03,Corporate,56,2017/3/31
R03,Corporate,75,2017/3/31
R03,Corporate,79,2017/3/31
R03,Corporate,91,2017/3/31
R03,Individual,41,2017/3/31
R04,Individual,41,2017/3/31
R05,Corporate,79,2017/3/31
R05,Corporate,92,2017/3/31
R06,Corporate,51,2017/3/31
R06,Corporate,75,2017/3/31
R06,Individual,5,2017/3/31
R06,Individual,6,2017/3/31
R06,Individual,20,2017/3/31
R06,Individual,26,2017/3/31
R06,Individual,32,2017/3/31
R06,Individual,39,2017/3/31
R06,Individual,41,2017/3/31
R06,Individual,43,2017/3/31
R08,Individual,4,2017/3/31
R08,Individual,11,2017/3/31
R10,Corporate,51,2017/3/31
R10,Corporate,56,2017/3/31
R10,Corporate,75,2017/3/31
R10,Corporate,79,2017/3/31
R10,Corporate,91,2017/3/31
R11,Corporate,51,2017/3/31
R11,Corporate,56,2017/3/31
R11,Corporate,66,2017/3/31
R11,Corporate,79,2017/3/31
R11,Corporate,88,2017/3/31
R12,Corporate,56,2017/3/31
R12,Corporate,60,2017/3/31
R12,Corporate,62,2017/3/31
R12,Corporate,67,2017/3/31
R12,Corporate,71,2017/3/31
R12,Corporate,80,2017/3/31
R12,Corporate,81,2017/3/31
R12,Corporate,91,2017/3/31
R12,Corporate,92,2017/3/31
R12,Corporate,99,2017/3/31
R12,Corporate,100,2017/3/31
R13,Corporate,51,2017/3/31
R13,Corporate,54,2017/3/31
R13,Corporate,56,2017/3/31
R13,Corporate,65,2017/3/31
R13,Corporate,66,2017/3/31
R13,Corporate,72,2017/3/31
R13,Corporate,75,2017/3/31
R13,Corporate,79,2017/3/31
R13,Corporate,86,2017/3/31
R13,Corporate,88,2017/3/31
R13,Corporate,91,2017/3/31
R13,Corporate,92,2017/3/31
R13,Corporate,95,2017/3/31
R15,Corporate,51,2017/3/31
R15,Corporate,79,2017/3/31
R15,Corporate,91,2017/3/31
R03,Individual,41,2017/4/1
R06,Individual,3,2017/4/1
R06,Individual,5,2017/4/1
R06,Individual,6,2017/4/1
R06,Individual,12,2017/4/1
R06,Individual,16,2017/4/1
R06,Individual,20,2017/4/1
R06,Individual,32,2017/4/1
R06,Individual,39,2017/4/1
R08,Individual,11,2017/4/1
R10,Individual,41,2017/4/1
R11,Corporate,66,2017/4/1
R11,Individual,31,2017/4/1
R13,Corporate,52,2017/4/1
R13,Corporate,54,2017/4/1
R13,Corporate,66,2017/4/1
R06,Individual,5,2017/4/2
R06,Individual,6,2017/4/2
R06,Individual,12,2017/4/2
R06,Individual,25,2017/4/2
R06,Individual,32,2017/4/2
R08,Individual,11,2017/4/2
R11,Corporate,66,2017/4/2
R13,Corporate,66,2017/4/2
R01,Corporate,86,2017/4/3
R02,Individual,2,2017/4/3
R04,Individual,10,2017/4/3
R04,Individual,11,2017/4/3
R04,Individual,18,2017/4/3
R05,Corporate,95,2017/4/3
R06,Individual,3,2017/4/3
R06,Individual,5,2017/4/3
R06,Individual,6,2017/4/3
R06,Individual,12,2017/4/3
R06,Individual,16,2017/4/3
R06,Individual,20,2017/4/3
R06,Individual,21,2017/4/3
R06,Individual,32,2017/4/3
R06,Individual,39,2017/4/3
R08,Individual,11,2017/4/3
R09,Individual,11,2017/4/3
R11,Corporate,66,2017/4/3
R12,Individual,11,2017/4/3
R13,Corporate,52,2017/4/3
R13,Corporate,54,2017/4/3
R13,Corporate,66,2017/4/3
R13,Corporate,86,2017/4/3
R13,Corporate,88,2017/4/3
R13,Corporate,91,2017/4/3
R13,Corporate,95,2017/4/3
R16,Corporate,86,2017/4/3
R02,Individual,36,2017/4/4
R04,Individual,11,2017/4/4
R05,Corporate,95,2017/4/4
R06,Individual,3,2017/4/4
R06,Individual,5,2017/4/4
R06,Individual,6,2017/4/4
R06,Individual,12,2017/4/4
R06,Individual,16,2017/4/4
R06,Individual,21,2017/4/4
R06,Individual,25,2017/4/4
R06,Individual,32,2017/4/4
R06,Individual,33,2017/4/4
R06,Individual,41,2017/4/4
R08,Individual,11,2017/4/4
R12,Individual,11,2017/4/4
R13,Corporate,66,2017/4/4
R13,Corporate,88,2017/4/4
R13,Corporate,95,2017/4/4
R02,Individual,36,2017/4/5
R03,Corporate,79,2017/4/5
R04,Individual,11,2017/4/5
R04,Individual,21,2017/4/5
R05,Corporate,79,2017/4/5
R06,Individual,3,2017/4/5
R06,Individual,5,2017/4/5
R06,Individual,12,2017/4/5
R06,Individual,16,2017/4/5
R06,Individual,21,2017/4/5
R06,Individual,25,2017/4/5
R06,Individual,33,2017/4/5
R06,Individual,41,2017/4/5
R08,Individual,11,2017/4/5
R10,Corporate,79,2017/4/5
R11,Corporate,66,2017/4/5
R11,Corporate,79,2017/4/5
R11,Individual,21,2017/4/5
R12,Individual,11,2017/4/5
R13,Corporate,54,2017/4/5
R13,Corporate,65,2017/4/5
R13,Corporate,66,2017/4/5
R13,Corporate,72,2017/4/5
R13,Corporate,79,2017/4/5
R13,Corporate,86,2017/4/5
R13,Corporate,88,2017/4/5
R13,Corporate,91,2017/4/5
R13,Corporate,95,2017/4/5
R15,Corporate,79,2017/4/5
R15,Corporate,91,2017/4/5
R16,Corporate,86,2017/4/5
R01,Corporate,88,2017/4/6
R02,Corporate,88,2017/4/6
R03,Corporate,51,2017/4/6
R04,Individual,47,2017/4/6
R05,Corporate,51,2017/4/6
R06,Individual,3,2017/4/6
R06,Individual,5,2017/4/6
R06,Individual,16,2017/4/6
R06,Individual,21,2017/4/6
R06,Individual,33,2017/4/6
R06,Individual,41,2017/4/6
R07,Individual,47,2017/4/6
R08,Individual,11,2017/4/6
R10,Corporate,51,2017/4/6
R13,Corporate,51,2017/4/6
R13,Corporate,52,2017/4/6
R13,Corporate,54,2017/4/6
R13,Corporate,65,2017/4/6
R13,Corporate,66,2017/4/6
R13,Corporate,72,2017/4/6
R13,Corporate,86,2017/4/6
R13,Corporate,88,2017/4/6
R13,Corporate,90,2017/4/6
R13,Corporate,91,2017/4/6
R15,Corporate,51,2017/4/6
R02,Corporate,88,2017/4/7
R03,Corporate,51,2017/4/7
R03,Corporate,91,2017/4/7
R04,Individual,5,2017/4/7
R04,Individual,24,2017/4/7
R05,Corporate,51,2017/4/7
R06,Individual,3,2017/4/7
R06,Individual,5,2017/4/7
R06,Individual,15,2017/4/7
R06,Individual,16,2017/4/7
R06,Individual,21,2017/4/7
R06,Individual,24,2017/4/7
R06,Individual,33,2017/4/7
R06,Individual,41,2017/4/7
R08,Individual,11,2017/4/7
R08,Individual,24,2017/4/7
R10,Corporate,51,2017/4/7
R10,Corporate,91,2017/4/7
R11,Corporate,67,2017/4/7
R11,Corporate,86,2017/4/7
R11,Individual,24,2017/4/7
R13,Corporate,51,2017/4/7
R13,Corporate,52,2017/4/7
R13,Corporate,54,2017/4/7
R13,Corporate,61,2017/4/7
R13,Corporate,65,2017/4/7
R13,Corporate,66,2017/4/7
R13,Corporate,67,2017/4/7
R13,Corporate,86,2017/4/7
R13,Corporate,88,2017/4/7
R13,Corporate,91,2017/4/7
R13,Corporate,95,2017/4/7
R15,Corporate,91,2017/4/7
R16,Corporate,86,2017/4/7
R06,Individual,5,2017/4/8
R06,Individual,15,2017/4/8
R06,Individual,24,2017/4/8
R06,Individual,33,2017/4/8
R06,Individual,41,2017/4/8
R08,Individual,11,2017/4/8
R11,Individual,11,2017/4/8
R13,Corporate,66,2017/4/8
R06,Individual,2,2017/4/9
R06,Individual,5,2017/4/9
R06,Individual,15,2017/4/9
R06,Individual,27,2017/4/9
R06,Individual,29,2017/4/9
R06,Individual,33,2017/4/9
R06,Individual,38,2017/4/9
R06,Individual,41,2017/4/9
R06,Individual,45,2017/4/9
R06,Individual,46,2017/4/9
R13,Corporate,66,2017/4/9
R06,Corporate,78,2017/4/10
R06,Individual,2,2017/4/10
R06,Individual,5,2017/4/10
R06,Individual,7,2017/4/10
R06,Individual,15,2017/4/10
R06,Individual,24,2017/4/10
R06,Individual,27,2017/4/10
R06,Individual,29,2017/4/10
R06,Individual,33,2017/4/10
R06,Individual,38,2017/4/10
R06,Individual,39,2017/4/10
R06,Individual,41,2017/4/10
R06,Individual,45,2017/4/10
R06,Individual,46,2017/4/10
R08,Individual,11,2017/4/10
R09,Individual,11,2017/4/10
R11,Corporate,91,2017/4/10
R11,Individual,11,2017/4/10
R13,Corporate,54,2017/4/10
R13,Corporate,65,2017/4/10
R13,Corporate,66,2017/4/10
R13,Corporate,72,2017/4/10
R13,Corporate,86,2017/4/10
R13,Corporate,88,2017/4/10
R13,Corporate,90,2017/4/10
R13,Corporate,91,2017/4/10
R13,Corporate,95,2017/4/10
R13,Corporate,96,2017/4/10
R15,Corporate,91,2017/4/10
R01,Corporate,88,2017/4/11
R02,Corporate,86,2017/4/11
R03,Corporate,60,2017/4/11
R03,Corporate,65,2017/4/11
R03,Corporate,100,2017/4/11
R04,Individual,5,2017/4/11
R05,Corporate,60,2017/4/11
R05,Corporate,100,2017/4/11
R06,Corporate,65,2017/4/11
R06,Corporate,100,2017/4/11
R06,Individual,2,2017/4/11
R06,Individual,5,2017/4/11
R06,Individual,7,2017/4/11
R06,Individual,15,2017/4/11
R06,Individual,24,2017/4/11
R06,Individual,27,2017/4/11
R06,Individual,29,2017/4/11
R06,Individual,38,2017/4/11
R06,Individual,39,2017/4/11
R06,Individual,41,2017/4/11
R06,Individual,45,2017/4/11
R06,Individual,46,2017/4/11
R08,Individual,11,2017/4/11
R10,Corporate,60,2017/4/11
R10,Corporate,65,2017/4/11
R10,Corporate,100,2017/4/11
R11,Corporate,54,2017/4/11
R11,Corporate,66,2017/4/11
R11,Corporate,100,2017/4/11
R11,Individual,11,2017/4/11
R13,Corporate,54,2017/4/11
R13,Corporate,60,2017/4/11
R13,Corporate,65,2017/4/11
R13,Corporate,66,2017/4/11
R13,Corporate,86,2017/4/11
R13,Corporate,88,2017/4/11
R13,Corporate,95,2017/4/11
R13,Corporate,99,2017/4/11
R13,Corporate,100,2017/4/11
R15,Corporate,60,2017/4/11
R16,Corporate,60,2017/4/11
R16,Corporate,86,2017/4/11
R01,Corporate,88,2017/4/12
R03,Corporate,88,2017/4/12
R04,Individual,11,2017/4/12
R06,Individual,2,2017/4/12
R06,Individual,5,2017/4/12
R06,Individual,7,2017/4/12
R06,Individual,15,2017/4/12
R06,Individual,22,2017/4/12
R06,Individual,24,2017/4/12
R06,Individual,27,2017/4/12
R06,Individual,29,2017/4/12
R06,Individual,38,2017/4/12
R06,Individual,39,2017/4/12
R06,Individual,41,2017/4/12
R06,Individual,43,2017/4/12
R06,Individual,45,2017/4/12
R06,Individual,46,2017/4/12
R10,Corporate,88,2017/4/12
R11,Corporate,66,2017/4/12
R11,Individual,11,2017/4/12
R11,Individual,23,2017/4/12
R13,Corporate,54,2017/4/12
R13,Corporate,65,2017/4/12
R13,Corporate,66,2017/4/12
R13,Corporate,77,2017/4/12
R13,Corporate,88,2017/4/12
R13,Corporate,95,2017/4/12
R16,Corporate,86,2017/4/12
R01,Corporate,88,2017/4/13
R01,Corporate,92,2017/4/13
R03,Corporate,65,2017/4/13
R03,Corporate,86,2017/4/13
R04,Individual,11,2017/4/13
R04,Individual,43,2017/4/13
R04,Individual,46,2017/4/13
R05,Corporate,95,2017/4/13
R06,Corporate,65,2017/4/13
R06,Corporate,86,2017/4/13
R06,Individual,2,2017/4/13
R06,Individual,5,2017/4/13
R06,Individual,7,2017/4/13
R06,Individual,14,2017/4/13
R06,Individual,15,2017/4/13
R06,Individual,22,2017/4/13
R06,Individual,24,2017/4/13
R06,Individual,25,2017/4/13
R06,Individual,26,2017/4/13
R06,Individual,27,2017/4/13
R06,Individual,29,2017/4/13
R06,Individual,34,2017/4/13
R06,Individual,38,2017/4/13
R06,Individual,39,2017/4/13
R06,Individual,41,2017/4/13
R06,Individual,43,2017/4/13
R06,Individual,45,2017/4/13
R06,Individual,46,2017/4/13
R10,Corporate,65,2017/4/13
R10,Corporate,86,2017/4/13
R10,Individual,15,2017/4/13
R11,Corporate,54,2017/4/13
R11,Corporate,66,2017/4/13
R11,Corporate,86,2017/4/13
R11,Individual,11,2017/4/13
R13,Corporate,54,2017/4/13
R13,Corporate,65,2017/4/13
R13,Corporate,66,2017/4/13
R13,Corporate,72,2017/4/13
R13,Corporate,86,2017/4/13
R13,Corporate,88,2017/4/13
R13,Corporate,92,2017/4/13
R13,Corporate,95,2017/4/13
R13,Corporate,99,2017/4/13
R06,Individual,39,2017/4/14
R06,Individual,41,2017/4/14
R08,Individual,15,2017/4/14
R10,Individual,15,2017/4/14
R11,Corporate,54,2017/4/14
R11,Corporate,66,2017/4/14
R11,Individual,15,2017/4/14
R13,Corporate,54,2017/4/14
R13,Corporate,66,2017/4/14
R13,Corporate,95,2017/4/14
R06,Individual,2,2017/4/15
R06,Individual,7,2017/4/15
R06,Individual,9,2017/4/15
R06,Individual,14,2017/4/15
R06,Individual,22,2017/4/15
R06,Individual,26,2017/4/15
R06,Individual,27,2017/4/15
R06,Individual,29,2017/4/15
R06,Individual,34,2017/4/15
R06,Individual,38,2017/4/15
R06,Individual,39,2017/4/15
R06,Individual,41,2017/4/15
R06,Individual,43,2017/4/15
R06,Individual,45,2017/4/15
R06,Individual,46,2017/4/15
R11,Corporate,66,2017/4/15
R13,Corporate,66,2017/4/15
R02,Individual,9,2017/4/16
R06,Individual,7,2017/4/16
R06,Individual,9,2017/4/16
R06,Individual,14,2017/4/16
R06,Individual,22,2017/4/16
R06,Individual,26,2017/4/16
R06,Individual,38,2017/4/16
R06,Individual,41,2017/4/16
R06,Individual,43,2017/4/16
R08,Individual,9,2017/4/16
R10,Individual,9,2017/4/16
R11,Individual,9,2017/4/16
R13,Corporate,66,2017/4/16
R02,Individual,13,2017/4/17
R03,Corporate,85,2017/4/17
R05,Corporate,85,2017/4/17
R06,Corporate,85,2017/4/17
R06,Individual,2,2017/4/17
R06,Individual,9,2017/4/17
R06,Individual,14,2017/4/17
R06,Individual,15,2017/4/17
R06,Individual,19,2017/4/17
R06,Individual,22,2017/4/17
R06,Individual,25,2017/4/17
R06,Individual,26,2017/4/17
R06,Individual,30,2017/4/17
R06,Individual,34,2017/4/17
R06,Individual,38,2017/4/17
R06,Individual,39,2017/4/17
R06,Individual,41,2017/4/17
R06,Individual,43,2017/4/17
R06,Individual,45,2017/4/17
R10,Corporate,85,2017/4/17
R11,Corporate,66,2017/4/17
R11,Corporate,86,2017/4/17
R11,Corporate,100,2017/4/17
R13,Corporate,58,2017/4/17
R13,Corporate,66,2017/4/17
R13,Corporate,85,2017/4/17
R13,Corporate,86,2017/4/17
R13,Corporate,88,2017/4/17
R13,Corporate,92,2017/4/17
R13,Corporate,95,2017/4/17
R13,Corporate,100,2017/4/17
R02,Individual,15,2017/4/18
R02,Individual,33,2017/4/18
R03,Corporate,60,2017/4/18
R05,Corporate,60,2017/4/18
R05,Corporate,95,2017/4/18
R06,Individual,2,2017/4/18
R06,Individual,9,2017/4/18
R06,Individual,13,2017/4/18
R06,Individual,15,2017/4/18
R06,Individual,19,2017/4/18
R06,Individual,22,2017/4/18
R06,Individual,25,2017/4/18
R06,Individual,26,2017/4/18
R06,Individual,30,2017/4/18
R06,Individual,34,2017/4/18
R06,Individual,38,2017/4/18
R06,Individual,39,2017/4/18
R06,Individual,41,2017/4/18
R06,Individual,43,2017/4/18
R08,Individual,15,2017/4/18
R08,Individual,33,2017/4/18
R10,Corporate,60,2017/4/18
R10,Individual,15,2017/4/18
R11,Corporate,66,2017/4/18
R11,Individual,15,2017/4/18
R11,Individual,33,2017/4/18
R13,Corporate,60,2017/4/18
R13,Corporate,66,2017/4/18
R13,Corporate,72,2017/4/18
R13,Corporate,73,2017/4/18
R13,Corporate,88,2017/4/18
R13,Corporate,95,2017/4/18
R13,Corporate,100,2017/4/18
R15,Corporate,60,2017/4/18
R16,Corporate,60,2017/4/18
R16,Corporate,86,2017/4/18
R02,Individual,15,2017/4/19
R02,Individual,39,2017/4/19
R03,Corporate,73,2017/4/19
R03,Corporate,79,2017/4/19
R03,Corporate,91,2017/4/19
R03,Corporate,95,2017/4/19
R04,Individual,45,2017/4/19
R05,Corporate,79,2017/4/19
R05,Corporate,91,2017/4/19
R05,Corporate,95,2017/4/19
R05,Corporate,100,2017/4/19
R06,Corporate,73,2017/4/19
R06,Corporate,91,2017/4/19
R06,Individual,2,2017/4/19
R06,Individual,9,2017/4/19
R06,Individual,10,2017/4/19
R06,Individual,13,2017/4/19
R06,Individual,14,2017/4/19
R06,Individual,15,2017/4/19
R06,Individual,19,2017/4/19
R06,Individual,26,2017/4/19
R06,Individual,30,2017/4/19
R06,Individual,32,2017/4/19
R06,Individual,34,2017/4/19
R06,Individual,38,2017/4/19
R06,Individual,39,2017/4/19
R06,Individual,41,2017/4/19
R07,Individual,45,2017/4/19
R08,Individual,15,2017/4/19
R10,Corporate,73,2017/4/19
R10,Corporate,79,2017/4/19
R10,Corporate,91,2017/4/19
R10,Corporate,95,2017/4/19
R11,Corporate,66,2017/4/19
R11,Corporate,73,2017/4/19
R11,Corporate,79,2017/4/19
R11,Corporate,95,2017/4/19
R11,Individual,15,2017/4/19
R11,Individual,45,2017/4/19
R13,Corporate,66,2017/4/19
R13,Corporate,73,2017/4/19
R13,Corporate,76,2017/4/19
R13,Corporate,79,2017/4/19
R13,Corporate,86,2017/4/19
R13,Corporate,87,2017/4/19
R13,Corporate,88,2017/4/19
R13,Corporate,91,2017/4/19
R13,Corporate,95,2017/4/19
R13,Corporate,100,2017/4/19
R15,Corporate,79,2017/4/19
R15,Corporate,91,2017/4/19
R01,Corporate,88,2017/4/20
R03,Corporate,51,2017/4/20
R03,Corporate,95,2017/4/20
R03,Corporate,100,2017/4/20
R05,Corporate,51,2017/4/20
R05,Corporate,95,2017/4/20
R06,Individual,2,2017/4/20
R06,Individual,6,2017/4/20
R06,Individual,7,2017/4/20
R06,Individual,9,2017/4/20
R06,Individual,13,2017/4/20
R06,Individual,19,2017/4/20
R06,Individual,28,2017/4/20
R06,Individual,30,2017/4/20
R06,Individual,31,2017/4/20
R06,Individual,32,2017/4/20
R06,Individual,38,2017/4/20
R06,Individual,41,2017/4/20
R10,Corporate,51,2017/4/20
R10,Corporate,95,2017/4/20
R10,Corporate,100,2017/4/20
R11,Corporate,51,2017/4/20
R11,Corporate,66,2017/4/20
R11,Corporate,88,2017/4/20
R11,Corporate,95,2017/4/20
R13,Corporate,51,2017/4/20
R13,Corporate,58,2017/4/20
R13,Corporate,66,2017/4/20
R13,Corporate,76,2017/4/20
R13,Corporate,86,2017/4/20
R13,Corporate,88,2017/4/20
R13,Corporate,91,2017/4/20
R13,Corporate,95,2017/4/20
R13,Corporate,100,2017/4/20
R15,Corporate,51,2017/4/20
R02,Individual,25,2017/4/21
R03,Corporate,51,2017/4/21
R03,Corporate,79,2017/4/21
R03,Corporate,95,2017/4/21
R03,Corporate,96,2017/4/21
R05,Corporate,79,2017/4/21
R05,Corporate,95,2017/4/21
R06,Corporate,51,2017/4/21
R06,Individual,2,2017/4/21
R06,Individual,6,2017/4/21
R06,Individual,7,2017/4/21
R06,Individual,9,2017/4/21
R06,Individual,10,2017/4/21
R06,Individual,13,2017/4/21
R06,Individual,15,2017/4/21
R06,Individual,19,2017/4/21
R06,Individual,20,2017/4/21
R06,Individual,28,2017/4/21
R06,Individual,30,2017/4/21
R06,Individual,31,2017/4/21
R06,Individual,32,2017/4/21
R06,Individual,35,2017/4/21
R06,Individual,36,2017/4/21
R06,Individual,38,2017/4/21
R06,Individual,39,2017/4/21
R06,Individual,41,2017/4/21
R06,Individual,42,2017/4/21
R10,Corporate,51,2017/4/21
R10,Corporate,79,2017/4/21
R10,Corporate,95,2017/4/21
R11,Corporate,51,2017/4/21
R11,Corporate,66,2017/4/21
R11,Corporate,79,2017/4/21
R13,Corporate,51,2017/4/21
R13,Corporate,66,2017/4/21
R13,Corporate,72,2017/4/21
R13,Corporate,79,2017/4/21
R13,Corporate,86,2017/4/21
R13,Corporate,88,2017/4/21
R13,Corporate,91,2017/4/21
R13,Corporate,94,2017/4/21
R13,Corporate,95,2017/4/21
R13,Corporate,100,2017/4/21
R15,Corporate,51,2017/4/21
R15,Corporate,79,2017/4/21
R15,Corporate,91,2017/4/21
R16,Corporate,86,2017/4/21
R06,Individual,2,2017/4/22
R06,Individual,6,2017/4/22
R06,Individual,7,2017/4/22
R06,Individual,9,2017/4/22
R06,Individual,10,2017/4/22
R06,Individual,13,2017/4/22
R06,Individual,15,2017/4/22
R06,Individual,19,2017/4/22
R06,Individual,20,2017/4/22
R06,Individual,28,2017/4/22
R06,Individual,31,2017/4/22
R06,Individual,32,2017/4/22
R06,Individual,35,2017/4/22
R06,Individual,36,2017/4/22
R06,Individual,38,2017/4/22
R06,Individual,39,2017/4/22
R06,Individual,41,2017/4/22
R11,Corporate,66,2017/4/22
R13,Corporate,66,2017/4/22
R06,Individual,2,2017/4/23
R06,Individual,4,2017/4/23
R06,Individual,6,2017/4/23
R06,Individual,7,2017/4/23
R06,Individual,9,2017/4/23
R06,Individual,13,2017/4/23
R06,Individual,19,2017/4/23
R06,Individual,20,2017/4/23
R06,Individual,28,2017/4/23
R06,Individual,31,2017/4/23
R06,Individual,32,2017/4/23
R06,Individual,35,2017/4/23
R06,Individual,36,2017/4/23
R06,Individual,38,2017/4/23
R06,Individual,41,2017/4/23
R11,Corporate,66,2017/4/23
R13,Corporate,66,2017/4/23
R01,Corporate,86,2017/4/24
R01,Corporate,88,2017/4/24
R03,Corporate,86,2017/4/24
R06,Corporate,86,2017/4/24
R06,Individual,2,2017/4/24
R06,Individual,4,2017/4/24
R06,Individual,6,2017/4/24
R06,Individual,7,2017/4/24
R06,Individual,9,2017/4/24
R06,Individual,10,2017/4/24
R06,Individual,13,2017/4/24
R06,Individual,15,2017/4/24
R06,Individual,20,2017/4/24
R06,Individual,22,2017/4/24
R06,Individual,27,2017/4/24
R06,Individual,28,2017/4/24
R06,Individual,31,2017/4/24
R06,Individual,32,2017/4/24
